ID	Location	Membrane	Nucleus	Cytoplasm	Extracellular	Mitochondrion	Cell_membrane	Endoplasmic_reticulum	Plastid	Golgi_apparatus	Lysosome/Vacuole	Peroxisome
Q68D85|cell-envelope	Cell_membrane	0.9992	0.0	0.0	0.0001	0.0	0.9839	0.0142	0.0	0.0012	0.0004	0.0
P83110|secreted	Extracellular	0.0004	0.0	0.0021	0.9319	0.0008	0.0003	0.0363	0.0001	0.0	0.0283	0.0
Q92484|secreted	Extracellular	0.1235	0.0042	0.0177	0.4556	0.03	0.0238	0.2359	0.0019	0.0064	0.2231	0.0014
P02679|secreted	Extracellular	0.0001	0.0	0.0	0.9785	0.0	0.0	0.0037	0.0	0.0001	0.0177	0.0
Q9Y6X5|cell-envelope	Cell_membrane	0.9373	0.0	0.0	0.0001	0.0003	0.8233	0.0479	0.0	0.0053	0.1231	0.0
Q8NFQ5|secreted	Extracellular	0.0373	0.0027	0.0184	0.6366	0.1445	0.0017	0.1674	0.002	0.0003	0.021	0.0053
Q9HB40|secreted	Endoplasmic_reticulum	0.11	0.0001	0.0016	0.0834	0.0029	0.0014	0.7571	0.0004	0.006	0.1463	0.0007
P23416|cell-envelope	Cell_membrane	0.9999	0.0	0.0	0.0	0.0001	0.9666	0.0285	0.0	0.0047	0.0001	0.0
Q9GZZ6|cell-envelope	Cell_membrane	0.9979	0.0	0.0	0.0	0.0	0.9924	0.004	0.0	0.0025	0.0011	0.0
Q6N075|cell-envelope	Cell_membrane	0.8388	0.0003	0.0	0.0031	0.0043	0.452	0.1743	0.0044	0.1345	0.2267	0.0003
Q96B86|cell-envelope	Cell_membrane	0.9917	0.0004	0.0002	0.0016	0.0012	0.9323	0.0412	0.0	0.0189	0.0039	0.0004
Q7Z4P5|secreted	Extracellular	0.1947	0.036	0.0143	0.7243	0.0186	0.1685	0.0204	0.0047	0.0113	0.0018	0.0001
Q5VXM1|secreted	Extracellular	0.0626	0.0	0.0002	0.8953	0.0	0.0261	0.0299	0.0	0.0004	0.0481	0.0
Q9UBX5|secreted	Extracellular	0.0	0.0	0.0	0.9994	0.0	0.0001	0.0001	0.0	0.0	0.0005	0.0
Q8NHJ6|cell-envelope	Cell_membrane	1.0	0.0	0.0	0.0	0.0	0.9964	0.0026	0.0	0.001	0.0	0.0
Q8NCF0|secreted	Extracellular	0.0002	0.0	0.0	0.9955	0.0	0.0001	0.0017	0.0	0.0001	0.0026	0.0
A5D8T8|secreted	Extracellular	0.0003	0.0	0.0	0.9943	0.0	0.0002	0.002	0.0	0.0001	0.0034	0.0
A6NHN6|secreted	Extracellular	0.1587	0.1856	0.0091	0.6839	0.0251	0.0601	0.0266	0.0	0.0054	0.0041	0.0
P14384|cell-envelope	Cell_membrane	0.9616	0.0001	0.0	0.0036	0.0001	0.5706	0.3555	0.0	0.0084	0.0616	0.0001
Q9BY67|cell-envelope	Cell_membrane	0.9887	0.0	0.0	0.0001	0.0011	0.9641	0.0146	0.0004	0.0032	0.0164	0.0
P24530|cell-envelope	Cell_membrane	0.9901	0.0001	0.0	0.0001	0.0013	0.9441	0.0297	0.0001	0.0161	0.0083	0.0003
Q86UN2|cell-envelope	Cell_membrane	0.9996	0.0	0.0	0.0002	0.0001	0.9889	0.009	0.0	0.0016	0.0	0.0001
Q13093|secreted	Endoplasmic_reticulum	0.4262	0.0014	0.0091	0.1584	0.023	0.007	0.7085	0.0013	0.032	0.0568	0.0026
Q8N6Y2|secreted	Endoplasmic_reticulum	0.1571	0.0117	0.0095	0.402	0.0241	0.0239	0.4619	0.0016	0.0059	0.059	0.0003
P04180|secreted	Extracellular	0.1191	0.0	0.0002	0.7658	0.0002	0.0091	0.1699	0.0	0.0005	0.0543	0.0
Q6UWR7|cell-envelope	Cell_membrane	0.9341	0.0001	0.0002	0.012	0.0	0.8486	0.0596	0.0	0.0056	0.0738	0.0001
P47872|cell-envelope	Cell_membrane	0.9511	0.0015	0.0003	0.0007	0.0093	0.7805	0.078	0.0003	0.041	0.0851	0.0032
Q8N6C8|secreted	Extracellular	0.004	0.0031	0.0073	0.9814	0.0008	0.0037	0.002	0.0001	0.0	0.0015	0.0
Q53RD9|secreted	Extracellular	0.0008	0.0002	0.0008	0.9956	0.0001	0.001	0.0006	0.0	0.0001	0.0016	0.0
Q6ZNF0|secreted	Extracellular	0.0063	0.0	0.0001	0.7203	0.0004	0.0033	0.1552	0.0	0.0015	0.1192	0.0
Q8N4T0|secreted	Endoplasmic_reticulum	0.3275	0.0048	0.0184	0.1822	0.1333	0.0274	0.329	0.0006	0.1223	0.1769	0.0052
Q6NW40|cell-envelope	Cell_membrane	0.9954	0.0001	0.0	0.0002	0.0001	0.984	0.0072	0.0	0.0059	0.0025	0.0
Q8N3J6|cell-envelope	Cell_membrane	1.0	0.0	0.0	0.0	0.0	0.9996	0.0003	0.0	0.0001	0.0	0.0
Q00889|secreted	Extracellular	0.086	0.0037	0.0114	0.532	0.0048	0.0416	0.1117	0.0003	0.0053	0.2886	0.0007
Q12794|secreted	Extracellular	0.004	0.0002	0.002	0.9252	0.001	0.0026	0.0286	0.0001	0.0	0.0403	0.0
Q6DN72|cell-envelope	Cell_membrane	0.9998	0.0	0.0	0.0	0.001	0.9752	0.0214	0.0	0.0016	0.0001	0.0006
Q9H7Y0|secreted	Endoplasmic_reticulum	0.1535	0.0025	0.0059	0.2751	0.0206	0.0181	0.3417	0.09	0.0071	0.2381	0.0008
Q5DX21|cell-envelope	Cell_membrane	0.9924	0.0	0.0	0.0008	0.0005	0.9685	0.0219	0.0	0.0038	0.0042	0.0
P00749|secreted	Extracellular	0.0	0.0	0.0	0.9992	0.0	0.0001	0.0003	0.0	0.0	0.0004	0.0
P47972|secreted	Extracellular	0.0239	0.001	0.0474	0.6119	0.0527	0.0011	0.0487	0.0333	0.0001	0.2023	0.0015
Q9UK05|secreted	Extracellular	0.0017	0.0001	0.0008	0.9462	0.0019	0.0008	0.0323	0.0	0.0006	0.0172	0.0
Q6WN34|secreted	Extracellular	0.0025	0.0015	0.0024	0.9845	0.0001	0.0066	0.0018	0.0	0.0003	0.0028	0.0
Q96LA6|cell-envelope	Cell_membrane	0.9978	0.0001	0.0	0.0058	0.0008	0.9914	0.0017	0.0	0.0001	0.0	0.0001
O14498|secreted	Cell_membrane	0.9539	0.0002	0.0001	0.0398	0.0001	0.927	0.025	0.0	0.0026	0.0051	0.0
O75356|secreted	Extracellular	0.0484	0.0001	0.0061	0.4789	0.0053	0.0069	0.2874	0.0025	0.0003	0.2118	0.0006
Q16557|secreted	Extracellular	0.0131	0.0005	0.0011	0.6967	0.0007	0.015	0.0427	0.0	0.0019	0.2413	0.0
P08138|cell-envelope	Cell_membrane	0.9999	0.0	0.0	0.0	0.0	0.9969	0.0028	0.0	0.0003	0.0	0.0
P20062|secreted	Extracellular	0.0318	0.0004	0.0035	0.5311	0.0042	0.0012	0.419	0.0001	0.0011	0.0392	0.0002
Q00887|secreted	Extracellular	0.0071	0.0009	0.0088	0.7449	0.0042	0.0023	0.0613	0.0001	0.0011	0.1759	0.0004
Q6ZVN8|cell-envelope	Cell_membrane	0.9963	0.001	0.0001	0.0004	0.0004	0.9463	0.0382	0.0001	0.0105	0.003	0.0001
Q9UQ74|secreted	Extracellular	0.1929	0.0046	0.0126	0.5537	0.028	0.1331	0.0882	0.0009	0.0119	0.1637	0.0034
P21754|cell-envelope	Cell_membrane	0.9987	0.0	0.0	0.0	0.0	0.9949	0.004	0.0	0.0004	0.0007	0.0
O95393|secreted	Endoplasmic_reticulum	0.0444	0.0007	0.0013	0.4102	0.0009	0.0062	0.4455	0.0002	0.0047	0.1301	0.0
Q92563|secreted	Extracellular	0.0005	0.0	0.0001	0.8863	0.0001	0.0008	0.0972	0.0	0.0004	0.015	0.0
B4DS77|cell-envelope	Cell_membrane	0.9995	0.0	0.0	0.0002	0.0003	0.9893	0.0081	0.0	0.002	0.0001	0.0
A8MV23|secreted	Extracellular	0.116	0.0045	0.0183	0.7065	0.0253	0.0325	0.1452	0.0016	0.0007	0.0636	0.0017
Q5VYY2|secreted	Endoplasmic_reticulum	0.4925	0.0017	0.0109	0.1041	0.0548	0.0134	0.6434	0.0048	0.0638	0.0896	0.0135
Q86U17|secreted	Extracellular	0.4241	0.0004	0.0011	0.4752	0.0112	0.048	0.4325	0.0001	0.0057	0.0251	0.0006
O75462|secreted	Extracellular	0.0127	0.0002	0.0001	0.8131	0.0003	0.0112	0.0974	0.0	0.0155	0.0623	0.0
Q9UI42|secreted	Extracellular	0.0047	0.0002	0.0054	0.8539	0.0073	0.001	0.0494	0.0005	0.0011	0.0811	0.0002
Q99983|secreted	Endoplasmic_reticulum	0.1123	0.1443	0.1338	0.2199	0.0164	0.0141	0.3147	0.0011	0.0214	0.1337	0.0006
Q13641|cell-envelope	Cell_membrane	0.9962	0.0004	0.0	0.0001	0.0019	0.8491	0.1237	0.0003	0.013	0.011	0.0006
O96009|secreted	Extracellular	0.0349	0.0013	0.0133	0.7558	0.0179	0.0093	0.0785	0.0032	0.0001	0.1096	0.011
Q86UN3|cell-envelope	Cell_membrane	0.9586	0.0003	0.0	0.0359	0.0003	0.8994	0.0361	0.0	0.0237	0.0041	0.0001
P11464|secreted	Extracellular	0.0855	0.0034	0.0097	0.515	0.014	0.0241	0.1133	0.0013	0.0232	0.2948	0.0014
Q00888|secreted	Extracellular	0.0414	0.0083	0.0218	0.6337	0.0398	0.0156	0.0665	0.0013	0.0063	0.2041	0.0027
P36955|secreted	Extracellular	0.0098	0.0001	0.0009	0.7969	0.0009	0.0004	0.1872	0.0001	0.0	0.0134	0.0
P28300|secreted	Extracellular	0.0	0.0	0.0	0.9963	0.0	0.0001	0.0006	0.0	0.0	0.0029	0.0
Q9GZT5|secreted	Extracellular	0.009	0.0	0.0	0.98	0.0002	0.0037	0.0029	0.0	0.0012	0.0119	0.0
P15086|secreted	Extracellular	0.0014	0.0001	0.014	0.5513	0.0009	0.0002	0.0659	0.0004	0.0	0.367	0.0002
P02812|secreted	Extracellular	0.0	0.0009	0.0168	0.9605	0.0218	0.0	0.0	0.0	0.0	0.0	0.0
Q9UKZ9|secreted	Extracellular	0.0005	0.0	0.0008	0.9274	0.0007	0.0003	0.0176	0.0	0.0	0.0532	0.0
Q8IW75|secreted	Endoplasmic_reticulum	0.3278	0.0005	0.0063	0.3636	0.088	0.0066	0.5098	0.0127	0.001	0.0103	0.0013
O75200|secreted	Extracellular	0.2295	0.1036	0.0072	0.7438	0.0195	0.0931	0.0239	0.0	0.0062	0.0027	0.0
P61812|secreted	Extracellular	0.0057	0.0009	0.0007	0.9634	0.0009	0.0064	0.0115	0.0001	0.0014	0.0148	0.0
Q8N3Z0|secreted	Extracellular	0.004	0.0461	0.0154	0.8998	0.0042	0.0013	0.0308	0.0001	0.0001	0.0022	0.0
P10600|secreted	Extracellular	0.0444	0.0017	0.0018	0.7962	0.0064	0.0175	0.0359	0.0001	0.0499	0.0905	0.0
Q401N2|cell-envelope	Cell_membrane	0.9898	0.0005	0.0	0.0004	0.0022	0.873	0.1007	0.0001	0.0105	0.0121	0.0004
P07339|secreted	Extracellular	0.0023	0.0	0.007	0.7828	0.0028	0.0005	0.0419	0.0014	0.0	0.1629	0.0005
P16444|cell-envelope	Cell_membrane	0.9516	0.0001	0.0004	0.0046	0.001	0.8068	0.149	0.0	0.0091	0.0286	0.0004
Q99574|secreted	Extracellular	0.0032	0.0007	0.0219	0.632	0.0068	0.0003	0.2635	0.007	0.0	0.0675	0.0002
P21128|secreted	Extracellular	0.0009	0.0	0.0004	0.9045	0.0001	0.0004	0.0413	0.0	0.0002	0.0529	0.0
O95390|secreted	Extracellular	0.001	0.0003	0.0003	0.9899	0.0006	0.002	0.0031	0.0	0.0002	0.0038	0.0
Q6UXH8|secreted	Extracellular	0.0061	0.0001	0.0003	0.8684	0.0002	0.0039	0.0902	0.0	0.0057	0.0312	0.0
Q9NRN5|secreted	Extracellular	0.0154	0.001	0.006	0.6454	0.0038	0.0048	0.2722	0.0003	0.0002	0.0662	0.0001
Q9BY76|secreted	Extracellular	0.0005	0.0001	0.0002	0.9906	0.0005	0.0004	0.0036	0.0	0.0	0.0046	0.0
O75830|secreted	Endoplasmic_reticulum	0.0174	0.0001	0.0008	0.2503	0.0007	0.0002	0.7223	0.0001	0.0001	0.0254	0.0
P05121|secreted	Extracellular	0.0129	0.0005	0.0051	0.8083	0.006	0.001	0.1505	0.001	0.0001	0.0273	0.0001
Q6UX73|secreted	Extracellular	0.0164	0.0002	0.0008	0.7123	0.0007	0.004	0.2074	0.0	0.0002	0.0744	0.0
P34820|secreted	Extracellular	0.0034	0.0005	0.0012	0.977	0.0016	0.0032	0.009	0.0001	0.0005	0.007	0.0
Q86UW8|secreted	Extracellular	0.0043	0.0001	0.0002	0.9737	0.0019	0.0013	0.0126	0.0	0.0	0.0102	0.0
Q6UWY5|secreted	Extracellular	0.0192	0.0007	0.0011	0.5843	0.0018	0.006	0.2627	0.0002	0.0006	0.1424	0.0002
Q7Z5Y6|secreted	Extracellular	0.0231	0.0028	0.0039	0.9172	0.0117	0.015	0.0267	0.0005	0.0077	0.0144	0.0
P04278|secreted	Extracellular	0.1349	0.0037	0.0097	0.5531	0.0478	0.0188	0.3284	0.0014	0.0029	0.0325	0.0017
O75718|secreted	Endoplasmic_reticulum	0.1019	0.0032	0.0039	0.1923	0.0113	0.0014	0.7245	0.0017	0.0047	0.0568	0.0002
Q5VXJ0|secreted	Extracellular	0.0437	0.0001	0.0006	0.4782	0.0011	0.0086	0.3492	0.0	0.0003	0.1619	0.0
Q5VXI9|secreted	Extracellular	0.0591	0.0002	0.0032	0.673	0.0045	0.0054	0.2029	0.0004	0.0004	0.1094	0.0005
P07098|secreted	Extracellular	0.0381	0.0001	0.0024	0.6323	0.006	0.0013	0.2321	0.0005	0.0004	0.1247	0.0003
O00241|cell-envelope	Cell_membrane	0.9836	0.0005	0.0001	0.01	0.007	0.8239	0.1323	0.0006	0.0065	0.018	0.0011
Q9Y639|cell-envelope	Cell_membrane	0.999	0.0001	0.0	0.0001	0.0004	0.9678	0.025	0.0	0.0056	0.001	0.0
Q8N126|cell-envelope	Cell_membrane	0.9949	0.0	0.0	0.0	0.0	0.9698	0.017	0.0	0.0042	0.009	0.0
Q08ET2|cell-envelope	Cell_membrane	0.9988	0.0	0.0	0.0006	0.0012	0.982	0.015	0.0	0.0005	0.0005	0.0002
Q6PEW0|secreted	Cell_membrane	0.9156	0.0004	0.0002	0.0135	0.0008	0.5674	0.2958	0.0001	0.0595	0.0621	0.0001
O14649|cell-envelope	Cell_membrane	0.9932	0.0013	0.0001	0.0004	0.0082	0.9513	0.0147	0.0009	0.0144	0.0077	0.0011
Q6UXV0|cell-envelope	Cell_membrane	0.993	0.0004	0.0001	0.0055	0.0004	0.951	0.0219	0.0	0.0177	0.0029	0.0
Q86YT9|cell-envelope	Cell_membrane	1.0	0.0	0.0	0.0	0.0	0.9988	0.001	0.0	0.0002	0.0	0.0
O95727|cell-envelope	Cell_membrane	0.9965	0.0039	0.0	0.0001	0.0025	0.5289	0.2951	0.0001	0.1563	0.0126	0.0005
Q9NYG8|cell-envelope	Cell_membrane	0.931	0.0047	0.0015	0.0093	0.024	0.9473	0.0058	0.0032	0.0016	0.0017	0.0008
Q9BWS9|secreted	Extracellular	0.039	0.0002	0.0019	0.5243	0.0177	0.001	0.4012	0.0007	0.0004	0.0522	0.0003
P04280|secreted	Extracellular	0.0	0.0001	0.0009	0.9978	0.0012	0.0	0.0	0.0	0.0	0.0	0.0
P01137|secreted	Extracellular	0.0005	0.0	0.0001	0.9933	0.0001	0.0006	0.0028	0.0	0.0003	0.0028	0.0
Q15782|secreted	Extracellular	0.145	0.0005	0.0053	0.4764	0.0062	0.0302	0.1991	0.0011	0.0089	0.2698	0.0024
Q96AP7|cell-envelope	Cell_membrane	0.9999	0.0	0.0	0.0	0.0003	0.9989	0.0007	0.0	0.0001	0.0	0.0
O00744|secreted	Extracellular	0.0165	0.0006	0.0007	0.9723	0.0003	0.0064	0.0154	0.0	0.001	0.0032	0.0
Q86XS5|secreted	Extracellular	0.0013	0.0004	0.0013	0.9619	0.0003	0.0006	0.0144	0.0	0.0001	0.0209	0.0
Q8N8R5|secreted	Mitochondrion	0.1748	0.001	0.0034	0.2471	0.6285	0.0102	0.0476	0.0268	0.0026	0.03	0.0028
P36222|secreted	Extracellular	0.0052	0.0006	0.0042	0.9105	0.0035	0.0044	0.0233	0.0003	0.0006	0.0526	0.0001
Q9UGM5|secreted	Extracellular	0.0222	0.0005	0.0009	0.8395	0.0014	0.0138	0.1036	0.0	0.0017	0.0386	0.0
P49908|secreted	Extracellular	0.0004	0.0001	0.0002	0.9987	0.0001	0.0003	0.0003	0.0	0.0	0.0002	0.0
Q9BXN1|secreted	Extracellular	0.0034	0.0004	0.0007	0.9105	0.0018	0.0003	0.0805	0.0002	0.0001	0.0055	0.0
Q8IYR6|cell-envelope	Cell_membrane	0.9997	0.0	0.0	0.0	0.0	0.9996	0.0001	0.0	0.0002	0.0	0.0
Q8TAX7|secreted	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q99706|cell-envelope	Cell_membrane	0.9999	0.0	0.0	0.0	0.0	0.9892	0.0071	0.0	0.0035	0.0	0.0
Q15198|secreted	Extracellular	0.0002	0.0002	0.0035	0.9556	0.0002	0.0003	0.0226	0.0	0.0001	0.0175	0.0
O14793|secreted	Extracellular	0.0004	0.0001	0.0005	0.977	0.0001	0.0003	0.0104	0.0	0.0004	0.0112	0.0
Q8IVL8|cell-envelope	Cell_membrane	0.7848	0.0005	0.0011	0.1118	0.0016	0.5672	0.1664	0.0001	0.0133	0.1373	0.0006
P12314|cell-envelope	Cell_membrane	0.9999	0.0001	0.0	0.0	0.0002	0.8638	0.1336	0.0	0.0022	0.0002	0.0
Q9NPC2|cell-envelope	Cell_membrane	0.9728	0.0033	0.0003	0.0006	0.007	0.8514	0.0733	0.0004	0.0346	0.0279	0.0013
Q96LB8|secreted	Extracellular	0.0001	0.0	0.0006	0.9515	0.0002	0.0001	0.0057	0.0	0.0	0.0419	0.0
Q9H6B4|cell-envelope	Cell_membrane	1.0	0.0	0.0	0.0	0.0013	0.9372	0.0611	0.0001	0.0002	0.0	0.0
Q9BZW8|cell-envelope	Cell_membrane	0.9999	0.0	0.0	0.0	0.0	0.995	0.0042	0.0	0.0008	0.0	0.0
P04628|secreted	Extracellular	0.0005	0.0	0.0	0.9974	0.0	0.0003	0.0005	0.0	0.0	0.0018	0.0
Q9GZP0|secreted	Extracellular	0.0009	0.002	0.0022	0.9838	0.0045	0.0013	0.004	0.0	0.0003	0.0019	0.0
P31785|cell-envelope	Cell_membrane	0.9962	0.0	0.0	0.0002	0.0001	0.9928	0.003	0.0	0.0004	0.0034	0.0
P21810|secreted	Extracellular	0.0243	0.0001	0.0005	0.6756	0.0054	0.0008	0.2662	0.0	0.0006	0.0508	0.0
Q6Q788|secreted	Extracellular	0.0239	0.0006	0.0044	0.7691	0.017	0.0015	0.1866	0.0026	0.001	0.0172	0.0001
O14904|secreted	Extracellular	0.0001	0.0	0.0001	0.9972	0.0	0.0002	0.0013	0.0	0.0001	0.0012	0.0
Q9NR23|secreted	Extracellular	0.0368	0.0062	0.0073	0.5969	0.002	0.0178	0.1806	0.0001	0.0223	0.1667	0.0002
P01893|cell-envelope	Cell_membrane	0.9962	0.0	0.0	0.001	0.0044	0.9718	0.0176	0.0002	0.0012	0.0038	0.0
P55082|cell-envelope	Cell_membrane	0.9853	0.0003	0.0	0.0018	0.0007	0.8788	0.0917	0.0001	0.0153	0.0112	0.0001
Q16769|secreted	Extracellular	0.082	0.0006	0.0008	0.5262	0.0037	0.0022	0.2779	0.0001	0.03	0.1585	0.0001
P09544|secreted	Extracellular	0.0	0.0	0.0	0.9998	0.0	0.0	0.0	0.0	0.0	0.0001	0.0
Q96S86|secreted	Extracellular	0.0287	0.0005	0.0021	0.74	0.0066	0.0023	0.1225	0.0003	0.0003	0.1252	0.0001
Q96J42|cell-envelope	Endoplasmic_reticulum	0.8572	0.0071	0.0014	0.0258	0.0073	0.1197	0.5372	0.0002	0.2336	0.066	0.0016
O15335|secreted	Extracellular	0.0014	0.0001	0.0001	0.9388	0.0002	0.0003	0.0571	0.0	0.0	0.0033	0.0
P48745|secreted	Extracellular	0.0001	0.0003	0.0012	0.9971	0.0001	0.0002	0.0001	0.0	0.0	0.001	0.0
O14905|secreted	Extracellular	0.0	0.0	0.0001	0.9995	0.0	0.0	0.0001	0.0	0.0	0.0003	0.0
Q9H665|cell-envelope	Cell_membrane	0.9999	0.0	0.0	0.0	0.0	0.9977	0.0016	0.0	0.0007	0.0	0.0
P56703|secreted	Extracellular	0.0034	0.0	0.0005	0.9861	0.0	0.0039	0.0026	0.0	0.0004	0.0064	0.0
Q15166|secreted	Endoplasmic_reticulum	0.2251	0.0038	0.0519	0.2685	0.0288	0.0216	0.3457	0.0205	0.0141	0.241	0.0041
Q4G0M1|secreted	Extracellular	0.0278	0.0047	0.0056	0.8977	0.0374	0.0121	0.0251	0.0017	0.005	0.0082	0.0024
O43570|cell-envelope	Cell_membrane	0.9964	0.0	0.0	0.0002	0.0008	0.9835	0.0098	0.0	0.0017	0.0039	0.0
Q7Z3B1|cell-envelope	Cell_membrane	0.8872	0.0001	0.0001	0.0156	0.0003	0.7701	0.0678	0.0	0.0067	0.1392	0.0002
Q8WUA8|secreted	Extracellular	0.0019	0.0001	0.0005	0.9542	0.0005	0.0012	0.0391	0.0	0.0	0.0044	0.0
P56704|secreted	Extracellular	0.0005	0.0003	0.0013	0.9975	0.0002	0.0004	0.0001	0.0	0.0	0.0003	0.0
P55103|secreted	Extracellular	0.0005	0.0001	0.0027	0.9322	0.0006	0.0009	0.0104	0.0001	0.0	0.0529	0.0
O60938|secreted	Endoplasmic_reticulum	0.5453	0.0214	0.0332	0.2172	0.0208	0.1389	0.4509	0.0012	0.0508	0.0626	0.003
Q9BPW4|secreted	Peroxisome	0.4423	0.01	0.2104	0.0316	0.1163	0.0688	0.145	0.0679	0.0044	0.0478	0.2977
Q9H1J5|secreted	Extracellular	0.0002	0.0	0.0001	0.9917	0.0001	0.0002	0.0016	0.0	0.0	0.0063	0.0
P06729|cell-envelope	Cell_membrane	1.0	0.0	0.0	0.0	0.0001	0.9976	0.0018	0.0	0.0004	0.0	0.0
P58166|secreted	Extracellular	0.0005	0.0001	0.0005	0.9969	0.0007	0.0006	0.0005	0.0	0.0001	0.0006	0.0
P29279|secreted	Extracellular	0.0	0.0	0.0006	0.9987	0.0	0.0002	0.0	0.0	0.0	0.0004	0.0
P31997|cell-envelope	Cell_membrane	0.8428	0.0003	0.0002	0.0697	0.0028	0.7573	0.0645	0.0001	0.0175	0.0854	0.0022
Q8NBI3|secreted	Extracellular	0.0	0.0001	0.0	0.9997	0.0	0.0	0.0001	0.0	0.0	0.0001	0.0
Q30201|cell-envelope	Cell_membrane	0.9906	0.0	0.0	0.0001	0.0017	0.9571	0.0261	0.0	0.0041	0.0108	0.0002
P00739|secreted	Extracellular	0.0297	0.0008	0.0167	0.7519	0.0053	0.0017	0.103	0.0005	0.0011	0.1188	0.0002
P43626|cell-envelope	Cell_membrane	0.9999	0.0	0.0	0.0	0.0	0.9934	0.0038	0.0	0.0027	0.0	0.0
Q5JS37|secreted	Endoplasmic_reticulum	0.3722	0.0003	0.0052	0.2473	0.0204	0.0374	0.4827	0.0069	0.0204	0.1739	0.0054
O43866|secreted	Extracellular	0.0014	0.0001	0.0007	0.9928	0.0003	0.0017	0.001	0.0	0.0	0.0035	0.0
Q96S42|secreted	Extracellular	0.152	0.0039	0.0132	0.6083	0.0702	0.0131	0.2246	0.0008	0.0154	0.0487	0.0018
O43827|secreted	Extracellular	0.1101	0.0005	0.0014	0.3727	0.0054	0.0137	0.3148	0.0009	0.0544	0.2357	0.0005
Q86TE4|secreted	Extracellular	0.0951	0.0713	0.1964	0.3716	0.0745	0.0637	0.0948	0.0064	0.0677	0.0529	0.0006
Q6FHJ7|secreted	Extracellular	0.0137	0.0008	0.0002	0.9854	0.0012	0.001	0.0109	0.0	0.0	0.0006	0.0
P54826|cell-envelope	Cell_membrane	0.9364	0.0	0.0	0.0502	0.0	0.9104	0.0202	0.0	0.0101	0.009	0.0
Q14982|cell-envelope	Endoplasmic_reticulum	0.937	0.0001	0.0001	0.0056	0.0032	0.3757	0.5061	0.0002	0.0225	0.0855	0.001
Q86YD5|cell-envelope	Cell_membrane	0.9998	0.0	0.0	0.0	0.0	0.9984	0.0013	0.0	0.0003	0.0	0.0
Q9UIB8|cell-envelope	Cell_membrane	1.0	0.0001	0.0	0.0	0.0001	0.9578	0.0388	0.0	0.0031	0.0001	0.0
P40199|cell-envelope	Cell_membrane	0.9356	0.005	0.0002	0.0247	0.0058	0.9106	0.0265	0.0001	0.0026	0.0239	0.0007
Q7Z6M3|cell-envelope	Cell_membrane	0.9999	0.0001	0.0	0.0	0.0004	0.9795	0.0187	0.0	0.0011	0.0002	0.0
Q9BUN1|secreted	Extracellular	0.0308	0.0823	0.0849	0.7819	0.0266	0.0168	0.002	0.0037	0.0004	0.0012	0.0001
Q96LB9|secreted	Extracellular	0.0016	0.0	0.001	0.7911	0.0001	0.0014	0.0341	0.0	0.0	0.172	0.0001
Q9GZV7|secreted	Extracellular	0.0009	0.0	0.0004	0.9864	0.0012	0.0014	0.004	0.0	0.0	0.0066	0.0
P51884|secreted	Extracellular	0.0227	0.0042	0.0356	0.7121	0.0192	0.0014	0.1356	0.0038	0.0004	0.0873	0.0005
Q6X784|secreted	Extracellular	0.0022	0.0003	0.0018	0.9387	0.0008	0.0018	0.0139	0.0001	0.0004	0.042	0.0001
A6NGN9|secreted	Cell_membrane	0.9935	0.0001	0.0001	0.0021	0.0038	0.7756	0.195	0.0	0.0091	0.0106	0.0036
Q15762|cell-envelope	Cell_membrane	0.9997	0.0001	0.0	0.0	0.0001	0.9765	0.0217	0.0	0.0015	0.0002	0.0
P11465|secreted	Extracellular	0.2072	0.0711	0.0981	0.4555	0.0315	0.1399	0.0722	0.0028	0.014	0.0863	0.0286
Q15238|secreted	Extracellular	0.047	0.0104	0.0431	0.6661	0.0139	0.0451	0.0806	0.001	0.0035	0.1088	0.0275
Q9UQ72|secreted	Extracellular	0.0187	0.0041	0.0044	0.7758	0.0017	0.0169	0.0294	0.0	0.0013	0.1663	0.0001
P78410|cell-envelope	Cell_membrane	0.9963	0.0001	0.0	0.0009	0.0017	0.8964	0.0939	0.0002	0.0035	0.0029	0.0003
B2RNN3|secreted	Extracellular	0.0001	0.0	0.0	0.991	0.0	0.0002	0.0044	0.0	0.0	0.0043	0.0
P52799|cell-envelope	Cell_membrane	1.0	0.0	0.0	0.0	0.0	0.9999	0.0001	0.0	0.0	0.0	0.0
P0C862|secreted	Extracellular	0.0001	0.0	0.0	0.9909	0.0	0.0002	0.005	0.0	0.0	0.0039	0.0
Q96DU3|cell-envelope	Cell_membrane	0.9931	0.0002	0.0001	0.0003	0.0001	0.8738	0.0985	0.0	0.0136	0.0133	0.0
Q9UBM4|secreted	Extracellular	0.0032	0.0009	0.001	0.9061	0.0014	0.0015	0.0771	0.0	0.0005	0.0115	0.0
Q6UXU4|cell-envelope	Cell_membrane	0.9934	0.0	0.0	0.0001	0.0001	0.7171	0.0813	0.0	0.1832	0.0181	0.0
Q9BUD6|secreted	Extracellular	0.0043	0.0006	0.0051	0.7829	0.0029	0.0096	0.0734	0.0008	0.0014	0.1231	0.0001
P25774|secreted	Lysosome/Vacuole	0.0008	0.0	0.0009	0.3838	0.0003	0.0004	0.0449	0.0	0.0002	0.5695	0.0
